source,event_index,prev_total,subscription,next_total,expected,diff,is_valid,message
影石创新,1,,21201.0,,,,N/A,数据不完整，无法校验
影石创新,1,21201.0,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,36000.0,,,,N/A,数据不完整，无法校验
影石创新,1,36000.0,5000.0,,41000.0,,N/A,数据不完整，无法校验
影石创新,1,5000.0,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,26.31,,,,N/A,数据不完整，无法校验
影石创新,1,26.31,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,38092.72,,,,N/A,数据不完整，无法校验
影石创新,1,38092.72,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,4100.0,,,,N/A,数据不完整，无法校验
影石创新,1,4100.0,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,1,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,4100.0,,,,N/A,数据不完整，无法校验
影石创新,2,4100.0,4100.0,,8200.0,,N/A,数据不完整，无法校验
影石创新,2,4100.0,12.0,,4112.0,,N/A,数据不完整，无法校验
影石创新,2,12.0,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,9718.8612,,,,N/A,数据不完整，无法校验
影石创新,2,9718.8612,,,,,N/A,数据不完整，无法校验
影石创新,2,,1000.0,,,,N/A,数据不完整，无法校验
影石创新,2,1000.0,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,,,,,N/A,数据不完整，无法校验
影石创新,2,,9112616.0,,,,N/A,数据不完整，无法校验
影石创新,2,9112616.0,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,3.0,,,,N/A,数据不完整，无法校验
影石创新,3,3.0,1202.0,,1205.0,,N/A,数据不完整，无法校验
影石创新,3,1202.0,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,1000.0,,,,N/A,数据不完整，无法校验
影石创新,3,1000.0,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,3,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,1.0,,,,N/A,数据不完整，无法校验
影石创新,4,1.0,1.0,,2.0,,N/A,数据不完整，无法校验
影石创新,4,1.0,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,4,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,100.0,,,,N/A,数据不完整，无法校验
影石创新,5,100.0,101.0,,201.0,,N/A,数据不完整，无法校验
影石创新,5,101.0,14234.2096,,14335.2096,,N/A,数据不完整，无法校验
影石创新,5,14234.2096,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,5,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,1169.5906,,,,N/A,数据不完整，无法校验
影石创新,6,1169.5906,,,,,N/A,数据不完整，无法校验
影石创新,6,,10000.0,,,,N/A,数据不完整，无法校验
影石创新,6,10000.0,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,6,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,7,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,85993.87,,,,N/A,数据不完整，无法校验
影石创新,8,85993.87,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,8,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,9,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,,,,,N/A,数据不完整，无法校验
影石创新,10,,100.0,,,,N/A,数据不完整，无法校验
影石创新,11,100.0,,,,,N/A,数据不完整，无法校验
影石创新,11,,1754083.0,,,,N/A,数据不完整，无法校验
影石创新,11,1754083.0,,,,,N/A,数据不完整，无法校验
影石创新,11,,,,,,N/A,数据不完整，无法校验
影石创新,11,,,,,,N/A,数据不完整，无法校验
影石创新,11,,,,,,N/A,数据不完整，无法校验
影石创新,11,,,,,,N/A,数据不完整，无法校验
影石创新,11,,,,,,N/A,数据不完整，无法校验
影石创新,11,,,,,,N/A,数据不完整，无法校验
影石创新,11,,,,,,N/A,数据不完整，无法校验
影石创新,11,,,,,,N/A,数据不完整，无法校验
影石创新,11,,,,,,N/A,数据不完整，无法校验
影石创新,11,,,,,,N/A,数据不完整，无法校验
影石创新,11,,,,,,N/A,数据不完整，无法校验
影石创新,11,,21201.0,,,,N/A,数据不完整，无法校验
影石创新,12,21201.0,,,,,N/A,数据不完整，无法校验
影石创新,12,,,,,,N/A,数据不完整，无法校验
影石创新,12,,,,,,N/A,数据不完整，无法校验
影石创新,12,,,,,,N/A,数据不完整，无法校验
影石创新,12,,,,,,N/A,数据不完整，无法校验
影石创新,12,,,,,,N/A,数据不完整，无法校验
影石创新,12,,,,,,N/A,数据不完整，无法校验
影石创新,12,,,,,,N/A,数据不完整，无法校验
影石创新,12,,,,,,N/A,数据不完整，无法校验
影石创新,12,,,,,,N/A,数据不完整，无法校验
影石创新,12,,,,,,N/A,数据不完整，无法校验
影石创新,12,,1202.0,,,,N/A,数据不完整，无法校验
影石创新,13,1202.0,,,,,N/A,数据不完整，无法校验
影石创新,13,,,,,,N/A,数据不完整，无法校验
影石创新,13,,,,,,N/A,数据不完整，无法校验
影石创新,13,,,,,,N/A,数据不完整，无法校验
影石创新,13,,,,,,N/A,数据不完整，无法校验
影石创新,13,,,,,,N/A,数据不完整，无法校验
影石创新,13,,,,,,N/A,数据不完整，无法校验
影石创新,13,,,,,,N/A,数据不完整，无法校验
影石创新,13,,,,,,N/A,数据不完整，无法校验
影石创新,13,,,,,,N/A,数据不完整，无法校验
影石创新,13,,1000.0,,,,N/A,数据不完整，无法校验
影石创新,14,1000.0,,,,,N/A,数据不完整，无法校验
影石创新,14,,,,,,N/A,数据不完整，无法校验
影石创新,14,,,,,,N/A,数据不完整，无法校验
影石创新,14,,,,,,N/A,数据不完整，无法校验
影石创新,14,,,,,,N/A,数据不完整，无法校验
影石创新,14,,,,,,N/A,数据不完整，无法校验
影石创新,14,,,,,,N/A,数据不完整，无法校验
影石创新,14,,,,,,N/A,数据不完整，无法校验
影石创新,14,,,,,,N/A,数据不完整，无法校验
影石创新,14,,,,,,N/A,数据不完整，无法校验
影石创新,14,,511.0,,,,N/A,数据不完整，无法校验
影石创新,15,511.0,,,,,N/A,数据不完整，无法校验
影石创新,15,,,,,,N/A,数据不完整，无法校验
影石创新,15,,,,,,N/A,数据不完整，无法校验
影石创新,15,,,,,,N/A,数据不完整，无法校验
影石创新,15,,,,,,N/A,数据不完整，无法校验
影石创新,15,,,,,,N/A,数据不完整，无法校验
影石创新,15,,,,,,N/A,数据不完整，无法校验
影石创新,15,,1601.0,,,,N/A,数据不完整，无法校验
影石创新,16,1601.0,,,,,N/A,数据不完整，无法校验
影石创新,16,,,,,,N/A,数据不完整，无法校验
影石创新,16,,,,,,N/A,数据不完整，无法校验
影石创新,16,,,,,,N/A,数据不完整，无法校验
影石创新,16,,,,,,N/A,数据不完整，无法校验
影石创新,16,,,,,,N/A,数据不完整，无法校验
影石创新,16,,1.0,,,,N/A,数据不完整，无法校验
影石创新,17,1.0,,,,,N/A,数据不完整，无法校验
影石创新,17,,,,,,N/A,数据不完整，无法校验
影石创新,17,,,,,,N/A,数据不完整，无法校验
影石创新,17,,,,,,N/A,数据不完整，无法校验
影石创新,17,,,,,,N/A,数据不完整，无法校验
影石创新,17,,,,,,N/A,数据不完整，无法校验
影石创新,17,,19934.0,,,,N/A,数据不完整，无法校验
影石创新,18,19934.0,,,,,N/A,数据不完整，无法校验
影石创新,18,,,,,,N/A,数据不完整，无法校验
影石创新,18,,,,,,N/A,数据不完整，无法校验
影石创新,18,,,,,,N/A,数据不完整，无法校验
影石创新,18,,,,,,N/A,数据不完整，无法校验
影石创新,18,,,,,,N/A,数据不完整，无法校验
影石创新,18,,,,,,N/A,数据不完整，无法校验
影石创新,19,,,,,,N/A,数据不完整，无法校验
影石创新,19,,,,,,N/A,数据不完整，无法校验
影石创新,19,,,,,,N/A,数据不完整，无法校验
影石创新,19,,,,,,N/A,数据不完整，无法校验
影石创新,19,,,,,,N/A,数据不完整，无法校验
影石创新,19,,91346.0,,,,N/A,数据不完整，无法校验
影石创新,20,91346.0,,,,,N/A,数据不完整，无法校验
影石创新,20,,,,,,N/A,数据不完整，无法校验
影石创新,20,,,,,,N/A,数据不完整，无法校验
影石创新,20,,,,,,N/A,数据不完整，无法校验
影石创新,20,,,,,,N/A,数据不完整，无法校验
影石创新,20,,541.6667,,,,N/A,数据不完整，无法校验
影石创新,21,541.6667,,,,,N/A,数据不完整，无法校验
影石创新,21,,,,,,N/A,数据不完整，无法校验
影石创新,21,,,,,,N/A,数据不完整，无法校验
影石创新,21,,,,,,N/A,数据不完整，无法校验
影石创新,21,,,,,,N/A,数据不完整，无法校验
影石创新,21,,1582.8,,,,N/A,数据不完整，无法校验
影石创新,22,1582.8,,,,,N/A,数据不完整，无法校验
影石创新,22,,,,,,N/A,数据不完整，无法校验
影石创新,22,,,,,,N/A,数据不完整，无法校验
影石创新,22,,,,,,N/A,数据不完整，无法校验
影石创新,22,,,,,,N/A,数据不完整，无法校验
影石创新,23,,,,,,N/A,数据不完整，无法校验
影石创新,23,,,,,,N/A,数据不完整，无法校验
影石创新,23,,,,,,N/A,数据不完整，无法校验
影石创新,23,,,,,,N/A,数据不完整，无法校验
影石创新,24,,,,,,N/A,数据不完整，无法校验
影石创新,24,,,,,,N/A,数据不完整，无法校验
影石创新,24,,,,,,N/A,数据不完整，无法校验
影石创新,24,,,,,,N/A,数据不完整，无法校验
影石创新,25,,,,,,N/A,数据不完整，无法校验
影石创新,25,,,,,,N/A,数据不完整，无法校验
影石创新,25,,,,,,N/A,数据不完整，无法校验
影石创新,25,,,,,,N/A,数据不完整，无法校验
影石创新,26,,,,,,N/A,数据不完整，无法校验
